CERT,ASSET_slope,EQV_slope,RBC1AAJ_slope,NCLNLSR_slope,NPERFV_slope,EEFFR_slope,ROA_slope,LNLSDEPR_slope,EQV_d2y,ROA_d2y,asset_yoy,asset_accel,runway_q,cur_asset,n_quarters,cre_g36,capital_building,credit_turning,growth_accelerating,runway_to_10b,margin_eroding,cre_growth_36m
1071,,,,,,,,,,,,,,748068.0,4,,False,False,False,False,False,False
1073,16454.096,0.704,1.028,0.017,-0.004,-1.106,0.205,5.53,1.864,1.246,0.02,-0.024,477.603,944969.0,20,0.345,True,False,False,False,False,False
1086,9736.247,0.52,0.509,-0.1,-0.08,-3.205,0.139,5.571,1.283,0.322,0.031,-0.001,437.123,350144.0,20,0.008,True,False,False,False,False,False
1090,17737.293,0.052,-0.122,0.091,0.084,-0.515,0.08,5.759,-0.112,0.521,0.053,-0.071,255.605,370983.0,20,1.713,False,False,False,False,False,True
1092,9456.65,0.247,0.277,0.208,0.216,0.279,0.032,3.523,1.769,0.495,0.058,-0.011,288.461,175122.0,20,-0.296,False,True,False,False,False,False
1095,21660.719,0.291,0.201,-0.305,-0.186,-2.25,0.147,3.874,2.888,0.685,0.07,0.058,178.502,488233.0,20,1.146,False,False,False,False,False,True
1098,-209.874,-0.405,-0.036,0.0,0.0,3.674,-0.072,-0.123,1.461,-0.009,0.073,0.102,268.782,88016.0,20,-0.311,False,False,False,False,False,False
1100,14622.824,-0.23,0.135,0.025,0.026,-0.029,-0.029,2.842,1.57,1.076,0.046,-0.042,285.908,406516.0,20,-0.03,False,False,False,False,False,False
1117,201748.304,0.186,0.28,0.079,0.058,0.608,-0.138,1.365,2.601,0.174,0.156,0.049,41.35,2242998.0,20,0.146,False,False,True,False,False,False
1118,3859.389,0.191,0.199,-0.027,-0.013,2.713,-0.14,2.854,1.525,0.536,0.093,0.078,188.131,155097.0,20,1.917,False,False,False,False,True,True
1122,53487.161,0.147,0.061,-0.132,-0.063,1.617,-0.088,3.484,1.296,0.422,0.057,-0.001,193.096,702151.0,20,1.813,False,False,False,False,False,True
1125,-454.34,0.883,1.088,-0.003,0.007,-0.843,0.1,4.949,3.17,-0.048,0.003,0.005,4651.719,217586.0,20,0.008,True,False,False,False,False,False
1141,27199.146,0.508,0.228,-0.069,-0.037,1.293,-0.048,5.237,-5.687,-1.136,0.312,0.013,50.139,332902.0,20,1.395,False,False,False,False,False,True
1143,-4961.81,-2.016,-0.031,-0.242,-0.114,-2.741,0.098,0.606,,,,,,1433092.0,8,,False,False,False,False,False,False
1147,11996.965,-0.743,-0.09,-0.58,-0.073,-0.472,0.062,0.778,1.235,1.557,0.046,0.038,260.133,548080.0,20,0.068,False,False,False,False,False,False
1150,-3735.52,0.357,0.328,0.047,0.021,-6.708,-0.061,2.59,,,,,,147665.0,17,,False,False,False,False,False,False
1163,-768.102,0.381,0.446,-0.0,-0.0,-0.262,0.028,4.248,1.91,0.239,-0.026,0.015,,113986.0,20,1.044,False,False,False,False,False,True
1164,-13207.119,-0.411,0.145,0.068,0.028,-0.025,0.064,1.975,2.273,0.161,0.022,0.068,458.15,794726.0,20,0.028,False,False,False,False,False,False
1165,660.394,1.205,1.194,0.051,0.0,-3.911,0.284,4.25,2.727,-0.338,0.005,0.003,3145.495,138098.0,20,0.406,True,False,False,False,False,False
1167,-14652.253,-0.234,0.619,-0.315,-0.089,13.387,-0.284,1.056,2.644,-0.158,0.018,0.188,847.937,216935.0,20,-0.047,False,False,False,False,True,False
1168,-3100.714,-2.767,-1.945,0.278,0.064,6.052,-0.855,-0.492,,,,,,177527.0,7,,False,True,False,False,True,False
1169,10997.368,0.137,0.38,-0.142,-0.095,0.886,0.01,0.589,1.335,0.52,0.061,0.006,241.615,283631.0,20,0.054,False,False,False,False,False,False
1184,1079.212,0.285,0.588,0.009,0.006,1.398,0.034,3.904,1.224,0.026,0.04,-0.005,293.441,581199.0,20,0.221,False,False,False,False,False,False
1198,3094.054,0.997,0.802,-0.013,-0.002,-2.428,0.144,3.27,3.105,0.298,0.014,0.008,988.697,296056.0,20,-0.091,True,False,False,False,False,False
1208,472.004,0.337,0.495,0.046,0.077,3.012,-0.123,1.287,,,,,,3108145.0,18,,False,False,False,False,True,False
1209,94369.002,0.424,0.232,-0.053,-0.024,-0.359,0.037,3.14,1.657,0.509,0.11,0.031,67.586,1707118.0,20,0.296,True,False,True,False,False,False
1210,333629.663,0.337,0.388,0.027,0.072,0.057,-0.059,1.629,,,,,,2541208.0,19,,False,False,False,False,False,False
1213,634064.851,1.049,1.364,0.635,0.5,2.504,0.025,16.613,-5.131,-1.315,0.582,0.429,8.439,3798501.0,20,10.834,False,True,True,False,False,True
1218,8157.85,0.572,0.615,0.072,0.066,-4.2,0.228,2.879,1.866,0.283,0.035,0.039,459.966,191218.0,20,0.268,True,False,False,False,False,False
1219,24006.764,-0.408,-0.076,1.364,0.747,-0.309,0.006,-0.485,1.749,0.836,0.093,0.094,122.801,650168.0,20,-0.063,False,True,False,False,False,False
1225,75517.817,0.473,0.371,0.105,0.059,4.349,-0.13,2.282,2.435,0.311,0.032,0.09,,11856598.0,20,-0.1,True,False,False,False,True,False
1237,5855.008,0.358,0.423,0.361,0.176,-0.135,-0.009,0.06,2.979,0.039,-0.011,0.002,,361667.0,20,-0.296,False,True,False,False,False,False
1265,12801.263,0.58,0.859,0.099,0.044,0.905,0.016,0.436,1.064,-0.403,0.084,0.057,72.751,2300997.0,20,-0.014,True,False,False,False,False,False
1291,231586.256,-0.15,0.068,-0.025,-0.002,0.814,-0.003,2.165,1.474,0.452,0.056,0.001,85.289,3143422.0,20,0.785,False,False,False,False,False,True
1294,47306.129,-0.326,-0.097,-0.061,-0.04,0.467,-0.054,1.415,1.168,1.16,0.05,0.043,202.007,844038.0,20,0.451,False,False,False,False,False,False
1296,4948.021,-0.233,0.177,0.029,0.017,0.76,-0.029,0.75,1.82,0.113,0.015,0.02,933.798,286600.0,20,0.469,False,False,False,False,False,False
1299,135699.456,0.738,0.519,-0.058,-0.099,6.936,-0.615,0.053,3.193,-0.933,-0.244,-0.274,,1208364.0,20,0.191,True,False,False,False,True,False
1331,122045.248,0.639,0.617,0.004,0.001,-1.662,0.082,1.39,1.303,0.02,0.027,0.032,81.14,5836466.0,20,0.158,True,False,False,False,False,False
1365,135903.585,-0.125,0.025,-0.073,-0.02,-1.811,0.023,3.309,1.819,0.158,0.273,0.161,30.345,1599701.0,20,0.918,False,False,True,False,False,True
1373,196176.376,0.382,0.367,0.239,0.209,0.951,-0.229,-2.618,0.387,-0.736,0.121,-0.194,66.065,1522511.0,20,0.572,False,True,False,False,False,True
1374,3427.892,-0.13,-0.13,-0.176,-0.091,-4.359,0.183,-0.645,-0.362,0.014,0.102,0.014,194.631,88409.0,20,0.117,False,False,False,False,False,False
1376,12782.983,0.305,0.325,-0.078,-0.05,2.963,-0.05,4.704,1.015,0.525,0.057,0.051,220.358,471372.0,20,0.448,False,False,False,False,False,False
1380,6821.69,0.148,0.339,0.065,0.124,-1.021,0.066,3.378,0.629,0.394,0.043,-0.024,383.459,170946.0,20,-0.199,False,False,False,False,False,False
1386,-228.009,-0.061,0.274,0.128,0.064,3.374,-0.112,4.313,,,,,,42592.0,14,,False,False,False,False,True,False
1390,-172043.429,3.079,-0.171,0.271,0.023,-19.414,3.14,-47.368,,,,,,149191.0,6,,False,True,False,False,False,False
1391,-3119.414,-0.051,0.458,-1.873,-0.525,4.183,-0.022,1.826,3.004,-0.156,-0.006,0.07,,56607.0,20,-0.161,False,False,False,False,False,False
1399,246888.418,0.365,0.634,0.215,0.166,-0.326,-0.043,3.607,2.593,0.379,0.027,-0.011,148.013,3688224.0,20,0.117,False,True,False,False,False,False
1401,-861.762,1.308,-0.181,-0.006,0.001,-5.558,0.013,10.658,,,,,,59470.0,12,,False,False,False,False,False,False
1402,114874.135,0.023,0.107,-0.072,-0.108,1.152,-0.158,1.452,2.287,-1.887,-0.084,-0.113,,1453104.0,20,0.562,False,False,False,False,False,True
1409,32308.767,0.072,0.218,0.18,0.161,-3.888,0.104,4.264,1.241,0.645,-0.008,-0.094,,450823.0,20,0.142,False,True,False,False,False,False
1413,-421.353,0.393,0.582,0.016,0.029,-0.122,-0.004,4.121,2.029,0.109,0.072,0.042,239.561,155937.0,20,1.184,False,False,False,False,False,True
1415,-1607.699,0.004,0.34,0.001,0.002,2.554,-0.065,0.838,1.702,0.487,0.044,0.054,397.368,140514.0,20,-0.081,False,False,False,False,False,False
1417,-9796.734,0.323,0.673,0.31,0.149,5.381,-0.154,-0.673,2.642,0.088,-0.003,0.086,,314404.0,20,-0.167,False,True,False,False,True,False
1418,7883.976,0.454,0.312,0.012,-0.125,-4.108,0.15,5.555,0.804,0.792,0.073,0.004,212.058,240391.0,20,0.365,True,False,False,False,False,False
1426,14475.576,0.089,0.197,0.002,-0.008,0.419,-0.008,1.481,0.332,0.227,0.051,0.026,193.836,885782.0,20,0.359,False,False,False,False,False,False
1427,3600.905,0.127,0.297,-0.013,-0.021,-1.175,0.054,7.239,2.098,1.139,0.07,0.069,271.98,98235.0,20,0.417,False,False,False,False,False,False
1434,10371.038,0.027,0.187,0.001,-0.006,-0.199,0.013,2.258,1.778,0.219,0.033,-0.01,471.915,227138.0,20,1.013,False,False,False,False,False,True
1435,86481.552,-0.03,0.169,0.445,0.305,0.357,-0.093,-1.223,0.446,-0.313,0.045,-0.024,167.793,1559458.0,20,0.132,False,True,False,False,False,False
1436,-535.543,0.163,0.056,-1.56,-5.633,-27.067,0.831,-10.23,,,,,,18972.0,6,,False,False,False,False,False,False
1438,3189.179,0.195,0.178,0.03,0.016,-0.244,0.01,2.683,1.011,0.505,0.019,-0.043,932.771,120650.0,20,0.521,False,False,False,False,False,True
1439,504.728,0.709,0.918,0.021,0.01,-5.354,0.649,-2.436,-3.66,-1.125,0.063,-0.069,286.785,127844.0,20,-0.226,False,False,False,False,False,False
1464,13815.137,0.149,0.263,-0.05,-0.034,-0.238,0.004,4.051,1.655,0.42,0.064,0.04,235.021,256103.0,20,1.392,False,False,False,False,False,True
1468,18065.88,0.092,0.365,-0.015,-0.002,0.954,-0.083,5.828,0.646,0.207,0.058,0.037,247.863,301078.0,20,0.088,False,False,False,False,False,False
1475,5828.051,0.794,0.84,-0.118,-0.061,-1.889,0.106,3.958,1.942,0.144,0.037,-0.042,453.259,170365.0,20,0.194,True,False,False,False,False,False
1484,16423.209,0.216,0.086,1.57,1.34,5.013,-0.16,-1.434,1.751,0.187,-0.137,-0.08,,433957.0,20,-0.218,False,True,False,False,True,False
1487,-52508.598,0.595,0.722,-0.002,0.005,-0.709,0.052,3.783,3.079,0.509,0.011,0.068,633.767,1794226.0,20,0.061,True,False,False,False,False,False
1490,,,,,,,,,,,,,,126428.0,2,,False,False,False,False,False,False
1497,46542.55,-0.265,0.062,0.17,0.131,-0.066,0.003,3.296,-0.121,0.528,0.248,0.221,39.302,1131558.0,20,0.527,False,True,True,False,False,True
1513,56908.716,0.714,0.694,0.319,0.21,-0.129,-0.174,-2.654,3.568,1.44,-0.046,-0.124,,652985.0,20,0.224,True,True,False,False,False,False
1527,41747.474,-0.287,0.007,-0.003,0.006,1.458,-0.087,1.945,0.817,0.345,0.095,0.054,103.685,947203.0,20,0.103,False,False,False,False,False,False
1528,201583.663,0.784,0.967,0.14,0.082,3.011,-0.099,2.694,-0.145,-0.022,0.01,-0.06,494.468,2810125.0,20,0.484,False,False,False,False,False,False
1536,20789.471,1.198,1.116,-0.07,-0.028,1.128,0.547,4.243,3.303,2.741,0.062,0.047,48.033,4834846.0,20,0.225,True,False,False,False,False,False
1545,-2734.202,0.189,0.272,0.049,0.053,3.189,-0.095,2.229,1.985,0.827,-0.022,-0.01,,1092193.0,20,-0.123,False,False,False,False,False,False
1547,-9822.28,0.64,1.234,0.004,0.002,1.125,0.044,4.593,2.612,0.094,0.023,0.066,681.19,211364.0,20,-0.462,True,False,False,False,False,False
1550,12547.937,-0.118,0.219,0.016,0.026,1.356,-0.121,0.821,1.387,0.701,-0.042,-0.026,,441188.0,20,-0.128,False,False,False,False,False,False
1552,140912.096,0.112,-0.3,0.111,0.078,-0.669,-0.004,1.6,1.592,-0.097,0.034,0.019,213.228,1657965.0,20,0.396,False,False,False,False,False,False
1553,29447.492,0.051,0.003,0.101,0.07,0.282,0.023,2.297,0.984,0.622,-0.002,0.016,,539970.0,20,0.503,False,False,False,False,False,True
1556,18207.227,0.767,0.791,0.532,0.455,-7.852,0.037,10.402,1.624,-0.996,0.047,-0.3,387.619,117223.0,20,2.667,True,True,False,False,False,True
1562,21853.714,-0.427,-0.287,0.116,0.097,1.74,-0.2,5.615,0.821,0.265,0.05,-0.041,320.393,195257.0,20,1.181,False,False,False,False,False,True
1566,-1020.68,-0.369,0.213,-0.135,-0.043,0.192,0.096,4.378,0.522,0.14,0.069,-0.02,255.841,142941.0,20,0.52,False,False,False,False,False,True
1596,10794.049,-0.755,1.113,0.0,0.0,9.986,-9.242,0.0,,,,,,125335.0,19,,False,False,False,False,True,False
1599,,,,,,,,,,,,,,111774.0,1,,False,False,False,False,False,False
1600,534.869,-1.176,-1.016,0.429,0.362,-1.012,-0.229,2.893,1.629,0.302,0.007,0.084,2674.177,96583.0,20,-0.151,False,True,False,False,False,False
1604,12749.242,0.092,0.123,0.162,0.121,0.864,-0.036,1.943,0.369,0.7,0.108,0.084,139.992,275649.0,20,0.029,False,True,True,False,False,False
1607,23002.896,0.025,0.27,-0.017,-0.004,0.725,-0.075,2.894,1.987,0.125,0.026,-0.032,415.454,714696.0,20,0.579,False,False,False,False,False,True
1609,-886.313,0.249,0.408,-0.189,-0.054,0.826,-0.029,0.2,1.41,-0.824,0.059,0.058,262.252,238342.0,20,-0.099,False,False,False,False,False,False
1610,7704.875,-0.06,0.135,0.102,0.028,1.483,-0.08,1.418,2.456,0.798,0.035,-0.009,396.71,323153.0,20,0.213,False,False,False,False,False,False
1611,8271.808,-0.665,-0.388,-0.669,-0.225,3.787,-0.15,1.799,2.152,-0.017,-0.015,-0.031,,207651.0,20,1.633,False,False,False,False,True,True
1612,1865.438,0.019,0.044,0.366,0.27,2.253,-0.082,4.977,2.697,0.905,0.049,0.122,407.088,77742.0,20,0.468,False,True,False,False,False,False
1616,32791.329,-0.318,-0.201,0.473,0.431,-0.131,0.082,2.437,0.816,1.724,0.115,0.012,113.975,447040.0,20,0.821,False,True,False,False,False,True
1617,150521.438,-0.1,-0.043,-0.082,-0.055,1.755,-0.009,2.976,0.777,0.365,0.413,0.402,9.933,4236274.0,20,0.474,False,False,True,False,False,False
1622,3230.659,0.158,0.077,-0.055,-0.037,-0.153,-0.021,0.32,0.242,-0.019,0.049,-0.004,423.265,61922.0,20,-0.151,False,False,False,False,False,False
1635,-24642.073,0.44,1.064,-1.122,-0.321,-9.354,0.387,0.779,,,,,,407398.0,11,,False,False,False,False,False,False
1639,13472.481,-0.372,-0.067,-0.171,-0.113,-0.01,-0.067,5.563,2.728,0.29,0.065,0.048,242.566,216280.0,20,0.861,False,False,False,False,False,True
1654,5993.907,0.055,0.106,0.084,0.064,-0.883,0.062,5.839,1.974,0.383,0.012,0.072,1089.764,349142.0,20,-0.112,False,False,False,False,False,False
1655,100336.18,-0.563,-0.307,-0.007,-0.003,-0.286,-0.058,3.3,1.157,-0.394,0.073,-0.148,130.222,994599.0,20,1.64,False,False,False,False,False,True
1660,5429.88,0.799,0.993,-0.137,-0.053,-8.716,0.369,2.459,1.623,-0.028,0.144,0.039,90.814,476231.0,20,1.138,True,False,True,False,False,True
1673,104514.782,-0.919,-1.031,0.035,0.078,-2.261,0.008,-3.424,-1.558,-0.204,-0.008,-0.064,,1333008.0,20,0.378,False,False,False,False,False,False
1675,-3499.11,0.492,1.108,0.021,0.009,6.938,-0.332,2.104,0.372,-2.267,0.148,0.239,155.905,46211.0,20,-0.722,False,False,True,False,True,False
1678,72200.4,-0.647,-0.498,0.13,0.135,-0.662,-0.002,4.854,-0.744,0.182,0.09,0.039,92.756,1346131.0,20,0.047,False,False,False,False,False,False
1686,-1278.232,-0.359,0.275,-0.004,-0.002,3.384,-0.102,2.336,2.181,0.195,0.03,0.015,495.192,258864.0,20,0.162,False,False,False,False,True,False
1687,703.287,-0.227,-0.124,-0.374,-0.134,-0.912,-0.024,6.274,1.083,0.839,0.121,0.176,173.279,70552.0,20,0.066,False,False,True,False,False,False
1693,21610.409,-0.258,-0.352,0.143,0.107,-8.483,0.363,3.332,0.437,0.551,0.108,0.024,156.771,180128.0,20,0.157,False,False,False,False,False,False
1696,17465.353,0.66,0.801,0.152,0.104,-0.778,0.034,2.79,1.32,0.23,0.064,-0.015,150.598,950916.0,20,-0.071,True,True,False,False,False,False
1700,60567.946,0.064,0.041,-0.003,-0.001,-0.185,-0.02,3.117,0.769,0.321,0.049,-0.084,213.111,780870.0,20,0.112,False,False,False,False,False,False
1705,33129.435,0.215,0.128,-0.114,-0.062,-0.016,0.027,8.006,0.689,0.239,-0.011,-0.104,,256449.0,20,0.012,False,False,False,False,False,False
1711,96623.038,0.063,0.179,-0.093,-0.024,0.445,-0.023,5.194,1.018,0.448,0.046,-0.034,154.906,1776310.0,20,0.487,False,False,False,False,False,False
1713,9845.233,0.119,0.128,-0.049,-0.048,0.817,-0.055,0.223,-0.005,0.135,0.06,0.004,251.902,249774.0,20,0.403,False,False,False,False,False,False
1715,8870.517,-0.029,0.327,0.263,0.19,1.928,-0.068,8.477,1.064,0.822,0.072,0.007,143.69,828366.0,20,0.719,False,True,False,False,False,True
1720,117403.065,-0.127,0.017,0.092,0.281,-0.933,0.127,2.129,-0.012,0.738,0.14,-0.006,71.833,944019.0,20,0.376,False,True,False,False,False,False
1730,-649.053,-0.003,0.271,-0.146,-0.048,3.202,-0.108,1.238,2.892,0.192,0.042,0.053,433.17,112895.0,20,0.694,False,False,False,False,True,True
1735,521.011,-0.014,0.332,-0.375,-0.182,0.258,0.032,1.181,1.64,-0.091,0.001,-0.099,11497.445,311839.0,20,0.014,False,False,False,False,False,False
1744,4508.194,-2.526,0.48,-0.083,-0.031,0.65,-0.451,1.14,,,,,,126241.0,10,,False,False,False,False,False,False
1745,-2749.272,-1.065,-0.39,-0.299,-0.009,7.394,-0.379,0.283,2.256,0.599,0.054,0.146,351.651,98772.0,20,3.836,False,False,False,False,True,True
1753,14209.251,0.063,0.224,0.249,0.2,1.59,-0.115,2.343,1.463,0.564,0.045,0.031,307.886,329266.0,20,0.047,False,True,False,False,False,False
1756,120133.444,0.337,0.317,0.585,0.503,-2.904,0.059,6.451,1.305,-0.344,0.249,0.005,42.59,937589.0,20,0.896,False,True,False,False,False,True
1778,1916.702,1.015,1.189,0.065,0.051,-5.354,0.181,3.861,,,,,,144967.0,19,,False,False,False,False,False,False
1779,12419.702,-0.325,-0.208,0.013,0.009,7.243,-0.215,1.211,0.661,0.395,0.048,0.01,323.585,225576.0,20,0.086,False,False,False,False,True,False
1780,12226.337,-0.354,-0.018,0.062,-0.01,2.794,-0.144,0.01,1.489,0.305,0.022,0.003,580.303,418389.0,20,-0.034,False,False,False,False,True,False
1781,-4634.024,0.116,0.514,0.05,0.064,-2.684,0.134,2.74,2.771,0.168,-0.003,0.005,,191974.0,20,-0.233,False,False,False,False,False,False
1786,115487.528,0.046,0.002,0.107,0.081,-0.736,0.055,4.05,0.624,0.786,0.075,0.033,148.844,680425.0,20,0.82,False,False,False,False,False,True
1787,,,,,,,,,,,,,,114787.0,1,,False,False,False,False,False,False
1808,7333.82,0.195,0.457,0.161,0.105,0.447,-0.014,2.247,2.426,0.666,-0.013,0.047,,425891.0,20,0.198,False,True,False,False,False,False
1821,-2944.126,0.473,0.725,-0.002,0.021,-1.537,0.022,7.667,2.696,0.059,-0.018,0.026,,190462.0,20,-0.329,True,False,False,False,False,False
1829,211.392,0.387,0.14,0.482,0.426,-2.593,0.067,5.683,0.775,0.368,0.01,-0.025,2035.273,58114.0,20,,False,True,False,False,False,False
1833,48385.615,-0.068,-0.009,0.028,0.009,0.427,-0.02,4.854,1.407,0.42,0.038,0.016,264.798,855705.0,20,0.292,False,False,False,False,False,False
1839,1321.185,-0.067,0.255,0.138,-0.072,1.394,-0.029,1.012,2.239,0.277,-0.037,-0.051,,169347.0,20,-0.308,False,False,False,False,False,False
1843,7646.325,-0.083,-0.065,-0.018,0.017,-0.572,0.029,4.237,1.064,0.217,0.025,-0.047,624.83,215752.0,20,0.185,False,False,False,False,False,False
1847,37237.85,0.173,0.285,0.13,0.113,0.919,-0.181,2.665,0.939,0.608,0.101,-0.015,130.566,432084.0,20,-0.016,False,False,False,False,False,False
1849,8659.871,-0.374,-0.102,-0.197,-0.142,2.432,-0.18,2.828,0.257,0.777,0.127,0.088,121.987,258826.0,20,0.325,False,False,True,False,False,False
1852,-13233.66,0.091,0.261,-0.011,-0.003,5.601,-0.118,1.552,2.024,-0.196,-0.04,-0.047,,549785.0,20,-0.35,False,False,False,False,True,False
1857,14421.826,-0.024,0.023,-0.018,0.005,1.042,-0.021,3.139,-0.049,0.94,0.061,0.026,210.039,450245.0,20,-0.351,False,False,False,False,False,False
1860,707.612,0.687,0.75,-0.008,-0.133,-3.55,0.248,0.208,2.473,0.218,0.036,0.096,594.203,55824.0,20,0.337,True,False,False,False,False,False
1862,-3364.571,0.598,1.794,-0.887,-0.488,-1.473,0.25,3.478,,,,,,125361.0,13,,False,False,False,False,False,False
1865,3184.25,0.042,0.354,0.122,0.08,-0.087,-0.04,3.571,1.321,-0.287,0.113,0.082,171.616,102474.0,20,0.231,False,False,True,False,False,False
1867,41532.496,-0.597,-0.545,0.084,0.058,0.608,-0.07,-0.48,0.316,-0.076,0.294,0.198,50.453,389065.0,20,1.955,False,False,True,False,False,True
1868,42432.027,-0.585,-0.496,-0.619,-0.444,1.772,-0.079,0.901,-2.156,0.528,0.268,0.148,46.265,642301.0,20,0.631,False,False,True,False,False,True
1869,25696.051,0.078,0.261,-0.038,-0.036,-1.017,0.081,1.941,2.634,0.542,-0.021,-0.002,,661850.0,20,0.014,False,False,False,False,False,False
1874,50397.492,-0.1,0.197,0.309,0.069,-4.789,0.163,0.006,2.395,-0.03,0.064,0.03,143.332,1099845.0,20,0.496,False,True,False,False,False,False
1895,39449.582,-0.268,0.007,-0.203,-0.132,2.724,-0.102,1.337,0.759,0.292,0.056,0.027,179.113,863204.0,20,0.144,False,False,False,False,True,False
1900,41950.295,-0.238,-0.256,-0.19,-0.149,2.481,-0.188,5.319,1.819,0.563,0.209,0.2,58.065,634126.0,20,1.327,False,False,True,False,False,True
1903,5470.92,0.188,0.222,-0.015,-0.01,-1.279,0.108,2.086,-0.071,0.404,0.051,-0.042,344.756,133054.0,20,-0.289,False,False,False,False,False,False
1905,4390.941,-0.013,0.244,-0.124,-0.082,3.519,-0.095,3.305,1.41,0.887,0.009,0.008,1349.944,523895.0,20,-0.002,False,False,False,False,False,False
1906,-270.953,1.025,1.117,0.525,0.391,-6.032,0.265,6.171,1.913,0.094,0.017,0.03,1135.448,94870.0,20,-0.305,True,True,False,False,False,False
1908,9981.823,-0.353,-0.362,-0.013,0.007,1.119,-0.077,2.974,-1.035,0.255,0.261,0.25,64.604,236231.0,20,,False,False,True,False,False,False
1913,4174.06,0.327,0.313,-0.14,-0.071,0.998,0.034,2.878,0.184,0.681,0.067,0.039,217.073,293108.0,20,1.199,False,False,False,False,False,True
1929,590.271,0.108,0.35,0.477,0.292,-1.222,-0.183,4.859,2.305,-2.92,-0.024,0.034,,72377.0,20,-0.57,False,True,False,False,False,False
1931,-679.552,0.534,0.426,-0.13,-0.16,-1.13,0.008,3.536,1.716,0.61,0.02,0.049,778.964,193734.0,20,-0.029,True,False,False,False,False,False
1933,7019.386,-0.118,-0.15,0.646,0.184,-0.962,-0.036,-0.084,0.983,0.711,0.023,-0.054,761.87,141486.0,20,0.007,False,True,False,False,False,False
1936,10180.707,-0.068,-0.072,-0.377,-0.242,-2.583,0.136,1.836,-0.061,0.455,0.076,-0.003,184.065,341913.0,20,0.485,False,False,False,False,False,False
1937,-1051.134,0.445,0.59,0.001,-0.076,-4.284,0.105,1.04,2.395,0.051,0.024,0.012,714.471,147771.0,20,0.427,True,False,False,False,False,False
1941,8327.78,-0.185,-0.064,0.056,0.046,0.883,-0.159,2.107,0.782,-0.26,0.056,-0.031,287.66,193152.0,20,1.003,False,False,False,False,False,True
1945,3194.081,0.298,0.264,-0.016,-0.01,0.888,-0.019,2.42,0.821,0.411,0.097,0.018,192.586,115961.0,20,0.021,False,False,False,False,False,False
1946,13135.868,-0.172,-0.106,0.091,0.191,2.263,-0.155,2.909,-1.157,-0.434,0.057,-0.134,261.283,263759.0,20,0.412,False,True,False,False,False,False
1956,9419.074,0.178,0.055,0.019,0.046,-2.559,0.188,4.182,1.297,0.858,0.041,-0.009,369.033,243538.0,20,1.154,False,False,False,False,False,True
1964,9419.453,-0.324,-0.071,-0.38,-0.238,0.613,0.016,4.024,0.911,0.18,0.018,-0.061,821.739,262558.0,20,-0.003,False,False,False,False,False,False
1970,,,,,,,,,,,,,,148106.0,2,,False,False,False,False,False,False
1972,5431.669,0.141,0.077,0.252,0.155,-1.882,0.068,5.309,0.544,0.177,0.068,-0.005,250.918,158342.0,20,0.512,False,True,False,False,False,True
1978,53452.277,-0.296,-0.298,0.058,0.031,-2.253,0.187,0.077,0.719,0.925,0.06,0.156,136.918,1343203.0,20,0.132,False,False,False,False,False,False
1980,6780.451,-0.023,0.096,-0.041,-0.017,0.517,-0.039,2.413,1.559,0.771,0.079,0.118,202.363,210813.0,20,0.053,False,False,False,False,False,False
1982,5117.155,-0.195,0.059,-3.398,-1.292,1.271,-0.056,-0.256,0.07,0.443,0.143,0.13,118.04,193421.0,20,0.384,False,False,True,False,False,False
1983,8308.445,-0.257,0.07,-0.014,-0.011,0.99,-0.004,2.691,0.897,0.537,0.052,0.01,318.322,183168.0,20,0.006,False,False,False,False,False,False
